Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Quarter,profit margin
21-03-2026,Laptop,Electronics,East,7,7469,915.63,2026,March,Q1,0.122590708
22-03-2026,Laptop,Electronics,South,5,1385,165.55,2026,March,Q1,0.119530686
23-03-2026,Tablet,Electronics,North,4,4556,315.07,2026,March,Q1,0.06915496
24-03-2026,Monitor,Accessories,North,3,456,61.42,2026,March,Q1,0.134692982
25-03-2026,Monitor,Accessories,North,2,1984,125.13,2026,March,Q1,0.063069556
26-03-2026,Smartwatch,Electronics,North,6,5178,1321.58,2026,March,Q1,0.255229818
27-03-2026,Smartwatch,Electronics,West,1,281,30.51,2026,March,Q1,0.108576512
28-03-2026,Monitor,Accessories,South,9,3033,177.92,2026,March,Q1,0.058661391
29-03-2026,Camera,Electronics,East,3,1107,65.88,2026,March,Q1,0.059512195
30-03-2026,Mouse,Accessories,South,3,1446,356.7,2026,March,Q1,0.246680498
31-03-2026,Printer,Office,North,3,1335,263.04,2026,March,Q1,0.197033708
1/4/2026,Mouse,Accessories,South,2,266,20.11,2026,April,Q2,0.075601504
2/4/2026,Smartphone,Electronics,West,6,648,162.3,2026,April,Q2,0.250462963
3/4/2026,Tablet,Electronics,South,2,344,80.87,2026,April,Q2,0.235087209
4/4/2026,Smartphone,Electronics,West,6,5724,1640.19,2026,April,Q2,0.286546122
5/4/2026,Headphones,Accessories,East,5,4920,323.38,2026,April,Q2,0.065727642
6/4/2026,Camera,Electronics,West,5,5440,457.04,2026,April,Q2,0.084014706
7/4/2026,Smartphone,Electronics,West,7,7994,908.65,2026,April,Q2,0.1136665
8/4/2026,Camera,Electronics,South,9,3780,724.36,2026,April,Q2,0.19162963
9/4/2026,Smartphone,Electronics,North,1,1017,209.97,2026,April,Q2,0.206460177
10/4/2026,Smartphone,Electronics,West,6,1578,82.85,2026,April,Q2,0.052503169
11/4/2026,Smartphone,Electronics,South,2,912,161.37,2026,April,Q2,0.176940789
12/4/2026,Laptop,Electronics,West,6,2520,182.59,2026,April,Q2,0.072456349
13-04-2026,Mouse,Accessories,East,8,2632,262.55,2026,April,Q2,0.09975304
14-04-2026,Monitor,Accessories,West,6,6582,729.68,2026,April,Q2,0.110859921
15-04-2026,Camera,Electronics,East,8,3432,172.69,2026,April,Q2,0.050317599
16-04-2026,Keyboard,Accessories,South,2,1030,254.65,2026,April,Q2,0.24723301
17-04-2026,Mouse,Accessories,West,8,1192,289.91,2026,April,Q2,0.243213087
18-04-2026,Printer,Office,West,9,7083,994.47,2026,April,Q2,0.140402372
19-04-2026,Printer,Office,South,7,3675,227.14,2026,April,Q2,0.061806803
20-04-2026,Monitor,Accessories,North,4,4740,833.27,2026,April,Q2,0.175795359
21-04-2026,Headphones,Accessories,East,4,1716,364.96,2026,April,Q2,0.212680653
22-04-2026,Printer,Office,South,7,3528,260.06,2026,April,Q2,0.073713152
23-04-2026,Camera,Electronics,South,3,777,71.72,2026,April,Q2,0.092303732
24-04-2026,Camera,Electronics,East,4,3368,558.93,2026,April,Q2,0.165953088
25-04-2026,Tablet,Electronics,North,4,4240,251.46,2026,April,Q2,0.059306604
26-04-2026,Laptop,Electronics,South,3,3285,292.87,2026,April,Q2,0.089153729
27-04-2026,Smartphone,Electronics,South,6,4872,612.73,2026,April,Q2,0.125765599
28-04-2026,Smartphone,Electronics,East,9,2466,638.41,2026,April,Q2,0.258884834
29-04-2026,Tablet,Electronics,West,5,2465,497.19,2026,April,Q2,0.201699797
30-04-2026,Tablet,Electronics,North,3,612,40.15,2026,April,Q2,0.065604575
1/5/2026,Tablet,Electronics,South,5,4170,658.98,2026,May,Q2,0.158028777
2/5/2026,Camera,Electronics,South,8,1088,160.33,2026,May,Q2,0.147362132
3/5/2026,Keyboard,Accessories,West,2,1626,354.49,2026,May,Q2,0.21801353
4/5/2026,Smartphone,Electronics,North,6,6486,359.49,2026,May,Q2,0.055425532
5/5/2026,Monitor,Accessories,West,8,6968,1226.22,2026,May,Q2,0.17597876
6/5/2026,Smartphone,Electronics,North,1,357,82.86,2026,May,Q2,0.23210084
7/5/2026,Laptop,Electronics,South,1,454,58.4,2026,May,Q2,0.128634361
8/5/2026,Tablet,Electronics,East,3,3582,501.47,2026,May,Q2,0.139997208
9/5/2026,Tablet,Electronics,West,9,3762,484.75,2026,May,Q2,0.128854333
10/5/2026,Smartwatch,Electronics,South,9,6642,394.48,2026,May,Q2,0.059391749
11/5/2026,Monitor,Accessories,West,4,408,45.2,2026,May,Q2,0.110784314
12/5/2026,Tablet,Electronics,West,1,105,25.26,2026,May,Q2,0.240571429
13-05-2026,Tablet,Electronics,West,3,2682,584.69,2026,May,Q2,0.21800522
14-05-2026,Keyboard,Accessories,East,7,497,76.31,2026,May,Q2,0.153541247
15-05-2026,Printer,Office,South,7,4823,420.58,2026,May,Q2,0.087202986
16-05-2026,Smartwatch,Electronics,North,8,4048,666.1,2026,May,Q2,0.164550395
17-05-2026,Printer,Office,South,7,2758,459.02,2026,May,Q2,0.166432197
18-05-2026,Smartphone,Electronics,North,8,4096,266.35,2026,May,Q2,0.065026855
19-05-2026,Printer,Office,North,8,7264,1318,2026,May,Q2,0.181442731
20-05-2026,Mouse,Accessories,East,6,4302,957.38,2026,May,Q2,0.222543003
21-05-2026,Printer,Office,North,7,3297,583.86,2026,May,Q2,0.177088262
22-05-2026,Printer,Office,North,5,5960,1139.78,2026,May,Q2,0.191238255
23-05-2026,Keyboard,Accessories,West,1,386,114.9,2026,May,Q2,0.297668394
24-05-2026,Printer,Office,West,1,684,170.36,2026,May,Q2,0.249064327
25-05-2026,Laptop,Electronics,South,3,1275,168.64,2026,May,Q2,0.132266667
26-05-2026,Mouse,Accessories,North,9,5949,368.51,2026,May,Q2,0.061944865
27-05-2026,Camera,Electronics,East,7,5159,755.22,2026,May,Q2,0.146388835
28-05-2026,Monitor,Accessories,North,4,1100,127.13,2026,May,Q2,0.115572727
29-05-2026,Mouse,Accessories,South,2,290,50.23,2026,May,Q2,0.173206897
30-05-2026,Smartwatch,Electronics,East,8,7144,492.1,2026,May,Q2,0.068882979
31-05-2026,Keyboard,Accessories,West,5,4200,330.48,2026,May,Q2,0.078685714
1/6/2026,Monitor,Accessories,North,6,5022,291.89,2026,June,Q2,0.058122262
2/6/2026,Smartphone,Electronics,West,2,2354,371.34,2026,June,Q2,0.157748513
3/6/2026,Smartphone,Electronics,South,2,2032,149.7,2026,June,Q2,0.07367126
4/6/2026,Printer,Office,South,8,9528,1942.35,2026,June,Q2,0.203857053
5/6/2026,Keyboard,Accessories,South,2,2372,275.88,2026,June,Q2,0.116306914
6/6/2026,Laptop,Electronics,West,3,2703,609.75,2026,June,Q2,0.225582686
7/6/2026,Laptop,Electronics,South,4,1264,267.82,2026,June,Q2,0.211882911
8/6/2026,Smartphone,Electronics,South,4,1624,333.74,2026,June,Q2,0.205504926
9/6/2026,Mouse,Accessories,West,8,2976,507.77,2026,June,Q2,0.17062164
10/6/2026,Headphones,Accessories,West,6,4998,863.82,2026,June,Q2,0.172833133
11/6/2026,Printer,Office,South,1,445,29.57,2026,June,Q2,0.066449438
12/6/2026,Printer,Office,West,1,98,28.57,2026,June,Q2,0.291530612
13-06-2026,Tablet,Electronics,North,7,4102,354.03,2026,June,Q2,0.08630668
14-06-2026,Printer,Office,North,1,1016,171.31,2026,June,Q2,0.168612205
15-06-2026,Headphones,Accessories,South,4,1960,234.88,2026,June,Q2,0.119836735
16-06-2026,Mouse,Accessories,West,7,2751,675.95,2026,June,Q2,0.245710651
17-06-2026,Smartphone,Electronics,East,7,4032,742.98,2026,June,Q2,0.184270833
18-06-2026,Smartphone,Electronics,West,7,5978,1791.25,2026,June,Q2,0.299640348
19-06-2026,Headphones,Accessories,West,7,8050,2129.97,2026,June,Q2,0.264592547
20-06-2026,Monitor,Accessories,East,7,4648,1240.98,2026,June,Q2,0.266992255
21-06-2026,Smartphone,Electronics,North,3,1119,108.68,2026,June,Q2,0.097122431
22-06-2026,Printer,Office,South,9,2178,382.67,2026,June,Q2,0.175697888
23-06-2026,Laptop,Electronics,East,1,918,180.31,2026,June,Q2,0.196416122
24-06-2026,Smartphone,Electronics,East,9,6903,837.35,2026,June,Q2,0.121302332
25-06-2026,Keyboard,Accessories,North,5,4855,534.23,2026,June,Q2,0.110037075
26-06-2026,Camera,Electronics,South,2,2158,483.94,2026,June,Q2,0.224253939
27-06-2026,Mouse,Accessories,North,7,4550,1077.8,2026,June,Q2,0.236879121
28-06-2026,Tablet,Electronics,West,4,3592,249.54,2026,June,Q2,0.069471047
29-06-2026,Tablet,Electronics,South,8,3488,943.25,2026,June,Q2,0.270427179
30-06-2026,Monitor,Accessories,North,2,1214,163.8,2026,June,Q2,0.134925865
1/7/2026,Mouse,Accessories,West,9,7200,1469.23,2026,July,Q3,0.204059722
2/7/2026,Laptop,Electronics,East,8,1808,339.31,2026,July,Q3,0.18767146
3/7/2026,Camera,Electronics,West,9,7083,560.88,2026,July,Q3,0.079186785
4/7/2026,Monitor,Accessories,East,4,1060,260.21,2026,July,Q3,0.245481132
5/7/2026,Smartwatch,Electronics,South,9,7182,461.61,2026,July,Q3,0.064273183
6/7/2026,Smartphone,Electronics,West,6,5532,552.74,2026,July,Q3,0.099916847
7/7/2026,Headphones,Accessories,South,8,1800,326.03,2026,July,Q3,0.181127778
8/7/2026,Headphones,Accessories,South,1,351,32.61,2026,July,Q3,0.092905983
9/7/2026,Smartwatch,Electronics,West,2,1200,191.43,2026,July,Q3,0.159525
10/7/2026,Tablet,Electronics,South,9,1593,322.46,2026,July,Q3,0.202423101
11/7/2026,Monitor,Accessories,East,3,2580,448.02,2026,July,Q3,0.173651163
12/7/2026,Keyboard,Accessories,East,6,6780,1794.97,2026,July,Q3,0.264744838
13-07-2026,Smartphone,Electronics,South,2,1298,204.08,2026,July,Q3,0.157226502
14-07-2026,Smartwatch,Electronics,South,7,4585,383.97,2026,July,Q3,0.08374482
15-07-2026,Tablet,Electronics,North,1,516,70.53,2026,July,Q3,0.136686047
16-07-2026,Tablet,Electronics,West,4,1780,420.28,2026,July,Q3,0.23611236
17-07-2026,Keyboard,Accessories,North,5,365,94.05,2026,July,Q3,0.257671233
18-07-2026,Tablet,Electronics,South,8,3896,735.66,2026,July,Q3,0.188824435
19-07-2026,Laptop,Electronics,South,1,636,169.24,2026,July,Q3,0.266100629
20-07-2026,Monitor,Accessories,East,7,637,87.86,2026,July,Q3,0.137927786
21-07-2026,Keyboard,Accessories,South,3,1302,180.82,2026,July,Q3,0.138878648
22-07-2026,Smartphone,Electronics,West,1,719,40.42,2026,July,Q3,0.056216968
23-07-2026,Camera,Electronics,West,6,5106,1341.93,2026,July,Q3,0.262814336
24-07-2026,Mouse,Accessories,West,3,1215,129.8,2026,July,Q3,0.106831276
25-07-2026,Camera,Electronics,East,9,1791,187.28,2026,July,Q3,0.104567281
26-07-2026,Printer,Office,East,9,6255,452.46,2026,July,Q3,0.072335731
27-07-2026,Printer,Office,East,5,4165,1012.37,2026,July,Q3,0.243066026
28-07-2026,Monitor,Accessories,South,5,5990,1192.11,2026,July,Q3,0.199016694
29-07-2026,Tablet,Electronics,South,1,847,142.74,2026,July,Q3,0.168524203
30-07-2026,Camera,Electronics,East,8,688,131.26,2026,July,Q3,0.190784884
31-07-2026,Tablet,Electronics,East,2,1188,286.38,2026,July,Q3,0.241060606
1/8/2026,Camera,Electronics,North,7,3101,926.09,2026,August,Q3,0.298642373
2/8/2026,Headphones,Accessories,West,9,8703,1562.88,2026,August,Q3,0.179579455
3/8/2026,Printer,Office,West,9,9324,2416.93,2026,August,Q3,0.259216002
4/8/2026,Laptop,Electronics,North,1,749,68.17,2026,August,Q3,0.091014686
5/8/2026,Smartwatch,Electronics,West,4,3224,871.53,2026,August,Q3,0.270325682
6/8/2026,Monitor,Accessories,South,3,459,40.96,2026,August,Q3,0.089237473
7/8/2026,Smartwatch,Electronics,East,7,5726,976.14,2026,August,Q3,0.170475026
8/8/2026,Keyboard,Accessories,West,4,616,175.75,2026,August,Q3,0.285308442
9/8/2026,Laptop,Electronics,North,2,1584,406.25,2026,August,Q3,0.25647096
10/8/2026,Laptop,Electronics,East,5,3205,368.41,2026,August,Q3,0.114948518
11/8/2026,Printer,Office,East,1,958,186.76,2026,August,Q3,0.194947808
12/8/2026,Laptop,Electronics,East,9,5139,1315.93,2026,August,Q3,0.256067328
13-08-2026,Smartphone,Electronics,West,5,3795,239.15,2026,August,Q3,0.063017128
14-08-2026,Camera,Electronics,East,2,810,229.33,2026,August,Q3,0.283123457
15-08-2026,Camera,Electronics,South,6,5106,1500.2,2026,August,Q3,0.293811203
16-08-2026,Monitor,Accessories,West,2,798,79.25,2026,August,Q3,0.099310777
17-08-2026,Laptop,Electronics,West,5,3165,895.33,2026,August,Q3,0.282884676
18-08-2026,Tablet,Electronics,East,5,5935,875.84,2026,August,Q3,0.14757203
19-08-2026,Keyboard,Accessories,South,4,3352,663.15,2026,August,Q3,0.197837112
20-08-2026,Smartphone,Electronics,West,9,8343,821,2026,August,Q3,0.098405849
21-08-2026,Monitor,Accessories,East,4,2604,411.38,2026,August,Q3,0.157980031
22-08-2026,Headphones,Accessories,West,1,526,108.88,2026,August,Q3,0.206996198
23-08-2026,Monitor,Accessories,West,9,5220,1324.01,2026,August,Q3,0.253641762
24-08-2026,Printer,Office,North,9,1737,152.98,2026,August,Q3,0.088071387
25-08-2026,Mouse,Accessories,West,6,3186,841.04,2026,August,Q3,0.263979912
26-08-2026,Smartphone,Electronics,West,6,7014,1202.25,2026,August,Q3,0.171407186
27-08-2026,Mouse,Accessories,South,9,3411,444.87,2026,August,Q3,0.130422164
28-08-2026,Monitor,Accessories,East,1,513,87.58,2026,August,Q3,0.170721248
29-08-2026,Smartphone,Electronics,West,1,1104,277.85,2026,August,Q3,0.251675725
30-08-2026,Smartphone,Electronics,East,9,2718,271.51,2026,August,Q3,0.099893304
31-08-2026,Headphones,Accessories,North,6,1662,416.3,2026,August,Q3,0.250481348
1/9/2026,Mouse,Accessories,West,5,1700,360.59,2026,September,Q3,0.212111765
2/9/2026,Tablet,Electronics,South,4,2932,597.65,2026,September,Q3,0.203836971
3/9/2026,Mouse,Accessories,North,4,3604,971.14,2026,September,Q3,0.269461709
4/9/2026,Camera,Electronics,West,4,4596,553.58,2026,September,Q3,0.120448216
5/9/2026,Smartwatch,Electronics,East,6,930,68.24,2026,September,Q3,0.073376344
6/9/2026,Tablet,Electronics,North,3,2790,470.93,2026,September,Q3,0.168792115
7/9/2026,Smartphone,Electronics,North,6,4596,1162.75,2026,September,Q3,0.252991732
8/9/2026,Keyboard,Accessories,South,1,962,260.28,2026,September,Q3,0.270561331
9/9/2026,Smartphone,Electronics,North,1,92,14.88,2026,September,Q3,0.16173913
10/9/2026,Keyboard,Accessories,North,5,1130,254.99,2026,September,Q3,0.225654867
11/9/2026,Headphones,Accessories,East,6,6024,1706.41,2026,September,Q3,0.283268592
12/9/2026,Printer,Office,South,1,879,135,2026,September,Q3,0.153583618
13-09-2026,Monitor,Accessories,East,8,2384,444.98,2026,September,Q3,0.186652685
14-09-2026,Camera,Electronics,South,4,4644,277.26,2026,September,Q3,0.059702842
15-09-2026,Keyboard,Accessories,East,1,607,79.78,2026,September,Q3,0.131433278
16-09-2026,Mouse,Accessories,South,7,770,129.11,2026,September,Q3,0.167675325
17-09-2026,Keyboard,Accessories,South,1,711,158.89,2026,September,Q3,0.22347398
18-09-2026,Keyboard,Accessories,South,2,1088,235.83,2026,September,Q3,0.216755515
19-09-2026,Laptop,Electronics,East,7,4704,513.14,2026,September,Q3,0.109085884
20-09-2026,Laptop,Electronics,East,5,660,90.86,2026,September,Q3,0.137666667
21-09-2026,Headphones,Accessories,South,5,4680,516.26,2026,September,Q3,0.110311966
22-09-2026,Camera,Electronics,East,7,6797,665.29,2026,September,Q3,0.097879947
23-09-2026,Mouse,Accessories,North,9,558,38.86,2026,September,Q3,0.069641577
24-09-2026,Monitor,Accessories,East,4,4496,1115.75,2026,September,Q3,0.248165036
25-09-2026,Keyboard,Accessories,South,1,713,62.78,2026,September,Q3,0.088050491
26-09-2026,Camera,Electronics,East,2,1310,212.43,2026,September,Q3,0.162160305
27-09-2026,Keyboard,Accessories,West,9,2853,564.05,2026,September,Q3,0.197704171
28-09-2026,Camera,Electronics,South,2,2324,516.06,2026,September,Q3,0.222056799
29-09-2026,Laptop,Electronics,North,1,330,53.42,2026,September,Q3,0.161878788
30-09-2026,Camera,Electronics,South,3,588,100.52,2026,September,Q3,0.170952381
1/10/2026,Smartphone,Electronics,East,1,63,11.91,2026,October,Q4,0.189047619
2/10/2026,Tablet,Electronics,East,7,847,147.71,2026,October,Q4,0.174391972
3/10/2026,Printer,Office,East,1,1037,56.89,2026,October,Q4,0.054860174
4/10/2026,Mouse,Accessories,North,1,373,72.17,2026,October,Q4,0.193485255
5/10/2026,Laptop,Electronics,North,1,1176,157.47,2026,October,Q4,0.133903061
6/10/2026,Smartphone,Electronics,East,3,2139,422.52,2026,October,Q4,0.197531557
7/10/2026,Monitor,Accessories,West,9,4140,301.12,2026,October,Q4,0.0727343
8/10/2026,Laptop,Electronics,North,1,1038,63.23,2026,October,Q4,0.060915222
9/10/2026,Monitor,Accessories,East,8,2024,203.11,2026,October,Q4,0.100350791
10/10/2026,Smartwatch,Electronics,South,6,6624,1136.09,2026,October,Q4,0.171511171
11/10/2026,Smartwatch,Electronics,East,7,5019,1154.79,2026,October,Q4,0.230083682
12/10/2026,Smartphone,Electronics,East,5,750,207.77,2026,October,Q4,0.277026667
13-10-2026,Camera,Electronics,North,7,6461,1455.36,2026,October,Q4,0.225253057
14-10-2026,Tablet,Electronics,West,6,2946,208.01,2026,October,Q4,0.070607604
15-10-2026,Monitor,Accessories,South,1,618,81.04,2026,October,Q4,0.131132686
16-10-2026,Printer,Office,South,2,1774,322.49,2026,October,Q4,0.181786922
17-10-2026,Camera,Electronics,East,9,8586,700.37,2026,October,Q4,0.081571162
18-10-2026,Laptop,Electronics,South,5,2000,232.41,2026,October,Q4,0.116205
19-10-2026,Mouse,Accessories,East,1,849,205.88,2026,October,Q4,0.242497055
20-10-2026,Mouse,Accessories,East,6,3186,374.63,2026,October,Q4,0.117586315
21-10-2026,Monitor,Accessories,South,4,2536,495.13,2026,October,Q4,0.195240536
22-10-2026,Smartwatch,Electronics,South,2,1306,228.41,2026,October,Q4,0.174892802
23-10-2026,Tablet,Electronics,East,3,2508,631.85,2026,October,Q4,0.251933812
24-10-2026,Tablet,Electronics,North,8,1048,107.56,2026,October,Q4,0.102633588
25-10-2026,Keyboard,Accessories,East,4,1516,256.96,2026,October,Q4,0.169498681
26-10-2026,Smartphone,Electronics,West,9,10458,1835.21,2026,October,Q4,0.17548384
27-10-2026,Headphones,Accessories,East,9,2754,259.16,2026,October,Q4,0.094103123
28-10-2026,Printer,Office,West,4,3432,364.27,2026,October,Q4,0.106139277
29-10-2026,Monitor,Accessories,South,2,1234,257.89,2026,October,Q4,0.208987034
30-10-2026,Monitor,Accessories,East,1,847,146.25,2026,October,Q4,0.172668241
31-10-2026,Keyboard,Accessories,South,7,7672,896.11,2026,October,Q4,0.116802659
1/11/2026,Monitor,Accessories,North,9,7596,1454.15,2026,November,Q4,0.191436282
2/11/2026,Keyboard,Accessories,East,7,7252,1357.27,2026,November,Q4,0.187158025
3/11/2026,Smartwatch,Electronics,West,6,732,136.59,2026,November,Q4,0.186598361
4/11/2026,Smartphone,Electronics,West,1,173,20.96,2026,November,Q4,0.121156069
5/11/2026,Camera,Electronics,North,3,2805,749.5,2026,November,Q4,0.267201426
6/11/2026,Smartphone,Electronics,West,8,7048,391.96,2026,November,Q4,0.05561294
7/11/2026,Mouse,Accessories,East,6,4698,1020.11,2026,November,Q4,0.21713708
8/11/2026,Smartwatch,Electronics,South,1,565,148.79,2026,November,Q4,0.263345133
9/11/2026,Monitor,Accessories,North,1,672,198.75,2026,November,Q4,0.295758929
10/11/2026,Camera,Electronics,South,6,2604,566.34,2026,November,Q4,0.217488479
11/11/2026,Tablet,Electronics,West,6,5124,501.5,2026,November,Q4,0.097872756
12/11/2026,Smartwatch,Electronics,West,5,2455,714.35,2026,November,Q4,0.290977597
13-11-2026,Printer,Office,North,2,1796,225.15,2026,November,Q4,0.125361915
14-11-2026,Laptop,Electronics,South,1,288,61.85,2026,November,Q4,0.214756944
15-11-2026,Laptop,Electronics,North,5,2160,553.41,2026,November,Q4,0.256208333
16-11-2026,Tablet,Electronics,West,1,105,27.36,2026,November,Q4,0.260571429
17-11-2026,Monitor,Accessories,South,9,7578,1596.64,2026,November,Q4,0.210694115
18-11-2026,Headphones,Accessories,South,1,365,50.1,2026,November,Q4,0.137260274
19-11-2026,Camera,Electronics,West,8,3752,537.98,2026,November,Q4,0.143384861
20-11-2026,Keyboard,Accessories,North,2,1384,316.21,2026,November,Q4,0.228475434
21-11-2026,Smartphone,Electronics,West,5,475,76.22,2026,November,Q4,0.160463158
22-11-2026,Printer,Office,West,4,1116,242.31,2026,November,Q4,0.217123656
23-11-2026,Smartphone,Electronics,West,1,137,39.35,2026,November,Q4,0.287226277
24-11-2026,Headphones,Accessories,South,6,738,158.96,2026,November,Q4,0.215392954
25-11-2026,Camera,Electronics,West,3,1821,543.01,2026,November,Q4,0.2981933
26-11-2026,Keyboard,Accessories,West,7,3654,670.16,2026,November,Q4,0.183404488
27-11-2026,Keyboard,Accessories,East,6,2592,404.89,2026,November,Q4,0.156207562
28-11-2026,Camera,Electronics,East,6,996,225.75,2026,November,Q4,0.226656627
29-11-2026,Mouse,Accessories,North,1,693,62.75,2026,November,Q4,0.090548341
30-11-2026,Keyboard,Accessories,East,3,513,48.23,2026,November,Q4,0.094015595
1/12/2026,Smartwatch,Electronics,East,8,5736,937.62,2026,December,Q4,0.163462343
2/12/2026,Mouse,Accessories,East,2,1458,208.93,2026,December,Q4,0.14329904
